timestamp,day,robot_id,x,y,speed,battery,event,health_score,degradation_factor,shift
2025-01-31 11:38:00,30,R3,19.66,15.09,1.31,0.0,charging_started,100.0,1.0,day
2025-01-31 11:40:00,30,R3,10.21,14.83,1.35,0.0,intersection_wait,100.0,1.0,day
2025-01-31 11:42:00,30,R3,35.69,9.72,1.35,0.0,path_blocked,100.0,1.0,day
2025-01-31 11:44:00,30,R3,9.78,5.0,1.38,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 11:46:00,30,R3,30.96,5.23,1.44,0.0,task_completed,100.0,1.0,day
2025-01-31 11:48:00,30,R3,40.21,14.48,1.42,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 11:50:00,30,R3,25.15,10.61,1.45,0.0,robot_started_task,100.0,1.0,day
2025-01-31 11:52:00,30,R3,30.37,14.88,1.42,0.0,charging_completed,100.0,1.0,day
2025-01-31 11:54:00,30,R3,30.35,4.89,1.26,0.0,intersection_wait,100.0,1.0,day
2025-01-31 11:56:00,30,R3,14.83,9.97,1.42,0.0,charging_completed,100.0,1.0,day
2025-01-31 11:58:00,30,R3,29.04,4.9,1.44,0.0,intersection_wait,100.0,1.0,day
2025-01-31 12:00:00,30,R3,25.92,10.13,1.48,0.0,robot_started_task,100.0,1.0,day
2025-01-31 12:02:00,30,R3,24.63,9.52,1.41,0.0,path_blocked,100.0,1.0,day
2025-01-31 12:04:00,30,R3,39.96,15.63,1.4,0.0,task_completed,100.0,1.0,day
2025-01-31 12:06:00,30,R3,29.77,4.81,1.45,0.0,task_completed,100.0,1.0,day
2025-01-31 12:08:00,30,R3,24.83,11.25,1.32,0.0,task_completed,100.0,1.0,day
2025-01-31 12:10:00,30,R3,25.05,10.46,1.6,0.0,task_completed,100.0,1.0,day
2025-01-31 12:12:00,30,R3,39.86,4.82,1.32,0.0,task_completed,100.0,1.0,day
2025-01-31 12:14:00,30,R3,34.42,9.74,1.49,0.0,task_completed,100.0,1.0,day
2025-01-31 12:16:00,30,R3,29.77,14.9,1.36,0.0,task_completed,100.0,1.0,day
2025-01-31 12:18:00,30,R3,15.56,9.99,1.37,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 12:20:00,30,R3,35.55,10.52,1.19,0.0,charging_completed,100.0,1.0,day
2025-01-31 12:22:00,30,R3,19.53,4.7,1.46,0.0,robot_started_task,100.0,1.0,day
2025-01-31 12:24:00,30,R3,9.12,14.6,1.31,0.0,task_completed,100.0,1.0,day
2025-01-31 12:26:00,30,R3,24.91,9.4,1.31,0.0,robot_started_task,100.0,1.0,day
2025-01-31 12:28:00,30,R3,10.23,15.39,1.34,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 12:30:00,30,R3,9.66,15.42,1.49,0.0,intersection_wait,100.0,1.0,day
2025-01-31 12:32:00,30,R3,9.7,15.58,1.39,0.0,path_blocked,100.0,1.0,day
2025-01-31 12:34:00,30,R3,10.34,16.18,1.41,0.0,charging_started,100.0,1.0,day
2025-01-31 12:36:00,30,R3,9.42,14.57,1.32,0.0,charging_started,100.0,1.0,day
2025-01-31 12:38:00,30,R3,30.24,14.72,1.37,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 12:40:00,30,R3,19.87,14.89,1.42,0.0,path_blocked,100.0,1.0,day
2025-01-31 12:42:00,30,R3,20.66,4.82,1.43,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 12:44:00,30,R3,19.82,15.17,1.35,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 12:46:00,30,R3,10.65,15.96,1.46,0.0,robot_started_task,100.0,1.0,day
2025-01-31 12:48:00,30,R3,29.1,15.06,1.4,0.0,path_blocked,100.0,1.0,day
2025-01-31 12:50:00,30,R3,19.88,5.2,1.29,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 12:52:00,30,R3,40.54,15.47,1.42,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 12:54:00,30,R3,20.9,5.67,1.41,0.0,charging_started,100.0,1.0,day
2025-01-31 12:56:00,30,R3,29.62,14.7,1.48,0.0,charging_started,100.0,1.0,day
2025-01-31 12:58:00,30,R3,24.73,10.21,1.49,0.0,task_completed,100.0,1.0,day
2025-01-31 13:00:00,30,R3,20.34,4.29,1.53,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:02:00,30,R3,15.48,10.12,1.3,0.0,charging_started,100.0,1.0,day
2025-01-31 13:04:00,30,R3,29.91,4.19,1.43,0.0,path_blocked,100.0,1.0,day
2025-01-31 13:06:00,30,R3,39.9,15.09,1.37,0.0,charging_started,100.0,1.0,day
2025-01-31 13:08:00,30,R3,15.08,9.79,1.41,0.0,task_completed,100.0,1.0,day
2025-01-31 13:10:00,30,R3,19.9,15.28,1.57,0.0,task_completed,100.0,1.0,day
2025-01-31 13:12:00,30,R3,15.59,9.74,1.28,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:14:00,30,R3,26.12,9.81,1.35,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:16:00,30,R3,40.61,15.0,1.44,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 13:18:00,30,R3,29.27,15.35,1.45,0.0,path_blocked,100.0,1.0,day
2025-01-31 13:20:00,30,R3,30.07,15.63,1.57,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:22:00,30,R3,20.69,15.0,1.44,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:24:00,30,R3,10.3,15.17,1.36,0.0,task_completed,100.0,1.0,day
2025-01-31 13:26:00,30,R3,40.87,15.14,1.55,0.0,path_blocked,100.0,1.0,day
2025-01-31 13:28:00,30,R3,14.38,10.38,1.48,0.0,task_completed,100.0,1.0,day
2025-01-31 13:30:00,30,R3,29.47,4.74,1.31,0.0,charging_completed,100.0,1.0,day
2025-01-31 13:32:00,30,R3,40.57,5.27,1.31,0.0,task_completed,100.0,1.0,day
2025-01-31 13:34:00,30,R3,10.63,14.69,1.47,0.0,charging_started,100.0,1.0,day
2025-01-31 13:36:00,30,R3,29.63,4.2,1.23,0.0,charging_started,100.0,1.0,day
2025-01-31 13:38:00,30,R3,18.78,4.66,1.43,0.0,intersection_wait,100.0,1.0,day
2025-01-31 13:40:00,30,R3,15.56,11.34,1.34,0.0,robot_started_task,100.0,1.0,day
2025-01-31 13:42:00,30,R3,24.1,9.55,1.23,0.0,path_blocked,100.0,1.0,day
2025-01-31 13:44:00,30,R3,40.76,15.48,1.45,0.0,intersection_wait,100.0,1.0,day
2025-01-31 13:46:00,30,R3,20.13,14.56,1.49,0.0,charging_started,100.0,1.0,day
2025-01-31 13:48:00,30,R3,29.18,15.31,1.37,0.0,charging_completed,100.0,1.0,day
2025-01-31 13:50:00,30,R3,19.75,4.83,1.61,0.0,charging_completed,100.0,1.0,day
2025-01-31 13:52:00,30,R3,40.08,15.47,1.33,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 13:54:00,30,R3,25.88,9.78,1.52,0.0,path_blocked,100.0,1.0,day
2025-01-31 13:56:00,30,R3,40.12,15.59,1.66,0.0,task_completed,100.0,1.0,day
2025-01-31 13:58:00,30,R3,10.56,4.9,1.24,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 14:00:00,30,R3,25.06,9.68,1.39,0.0,intersection_wait,100.0,1.0,day
2025-01-31 14:02:00,30,R3,40.48,5.02,1.4,0.0,charging_completed,100.0,1.0,day
2025-01-31 14:04:00,30,R3,20.91,13.97,1.3,0.0,task_completed,100.0,1.0,day
2025-01-31 14:06:00,30,R3,41.07,14.73,1.42,0.0,task_completed,100.0,1.0,day
2025-01-31 14:08:00,30,R3,28.91,15.65,1.32,0.0,task_completed,100.0,1.0,day
2025-01-31 14:10:00,30,R3,30.25,5.3,1.3,0.0,task_completed,100.0,1.0,day
2025-01-31 14:12:00,30,R3,20.33,5.04,1.49,0.0,task_completed,100.0,1.0,day
2025-01-31 14:14:00,30,R3,35.07,9.77,1.55,0.0,charging_completed,100.0,1.0,day
2025-01-31 14:16:00,30,R3,14.41,9.38,1.43,0.0,intersection_wait,100.0,1.0,day
2025-01-31 14:18:00,30,R3,20.24,4.82,1.43,0.0,charging_completed,100.0,1.0,day
2025-01-31 14:20:00,30,R3,40.08,4.3,1.39,0.0,path_blocked,100.0,1.0,day
2025-01-31 14:22:00,30,R3,30.6,14.71,1.42,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:24:00,30,R3,25.24,9.4,1.46,0.0,intersection_wait,100.0,1.0,day
2025-01-31 14:26:00,30,R3,10.09,4.12,1.2,0.0,task_completed,100.0,1.0,day
2025-01-31 14:28:00,30,R3,39.81,15.08,1.48,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 14:30:00,30,R3,40.44,14.81,1.51,0.0,task_completed,100.0,1.0,day
2025-01-31 14:32:00,30,R3,9.49,5.06,1.39,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:34:00,30,R3,40.22,14.16,1.41,0.0,task_completed,100.0,1.0,day
2025-01-31 14:36:00,30,R3,10.53,15.33,1.38,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 14:38:00,30,R3,29.85,15.57,1.38,0.0,task_completed,100.0,1.0,day
2025-01-31 14:40:00,30,R3,40.35,15.0,1.57,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:42:00,30,R3,25.02,9.41,1.43,0.0,charging_started,100.0,1.0,day
2025-01-31 14:44:00,30,R3,19.62,5.56,1.37,0.0,task_completed,100.0,1.0,day
2025-01-31 14:46:00,30,R3,29.77,14.92,1.43,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 14:48:00,30,R3,29.71,5.13,1.54,0.0,intersection_wait,100.0,1.0,day
2025-01-31 14:50:00,30,R3,14.68,10.14,1.28,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:52:00,30,R3,15.16,9.21,1.44,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:54:00,30,R3,39.86,14.79,1.36,0.0,charging_completed,100.0,1.0,day
2025-01-31 14:56:00,30,R3,29.95,15.54,1.53,0.0,robot_started_task,100.0,1.0,day
2025-01-31 14:58:00,30,R3,30.13,4.97,1.4,0.0,charging_started,100.0,1.0,day
2025-01-31 15:00:00,30,R3,39.89,5.61,1.28,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 15:02:00,30,R3,35.28,10.67,1.36,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:04:00,30,R3,35.79,9.61,1.41,0.0,charging_completed,100.0,1.0,day
2025-01-31 15:06:00,30,R3,39.34,15.12,1.47,0.0,task_completed,100.0,1.0,day
2025-01-31 15:08:00,30,R3,19.39,14.7,1.45,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:10:00,30,R3,29.96,15.09,1.24,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:12:00,30,R3,19.54,4.32,1.33,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:14:00,30,R3,34.86,10.79,1.29,0.0,task_completed,100.0,1.0,day
2025-01-31 15:16:00,30,R3,20.87,5.24,1.36,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 15:18:00,30,R3,15.51,10.07,1.42,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:20:00,30,R3,30.29,5.37,1.19,0.0,intersection_wait,100.0,1.0,day
2025-01-31 15:22:00,30,R3,40.54,15.03,1.3,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:24:00,30,R3,30.07,14.02,1.53,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:26:00,30,R3,14.73,10.15,1.32,0.0,intersection_wait,100.0,1.0,day
2025-01-31 15:28:00,30,R3,10.12,4.91,1.5,0.0,charging_completed,100.0,1.0,day
2025-01-31 15:30:00,30,R3,40.46,4.44,1.41,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 15:32:00,30,R3,10.14,14.7,1.38,0.0,intersection_wait,100.0,1.0,day
2025-01-31 15:34:00,30,R3,30.45,5.25,1.44,0.0,task_completed,100.0,1.0,day
2025-01-31 15:36:00,30,R3,40.35,15.33,1.49,0.0,charging_started,100.0,1.0,day
2025-01-31 15:38:00,30,R3,30.12,4.54,1.36,0.0,charging_completed,100.0,1.0,day
2025-01-31 15:40:00,30,R3,30.47,5.49,1.55,0.0,charging_completed,100.0,1.0,day
2025-01-31 15:42:00,30,R3,19.81,15.54,1.46,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:44:00,30,R3,14.85,9.71,1.39,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:46:00,30,R3,19.98,14.61,1.28,0.0,deadlock_detected,100.0,1.0,day
2025-01-31 15:48:00,30,R3,29.53,5.0,1.54,0.0,path_blocked,100.0,1.0,day
2025-01-31 15:50:00,30,R3,34.63,9.45,1.32,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:52:00,30,R3,29.99,5.76,1.46,0.0,intersection_wait,100.0,1.0,day
2025-01-31 15:54:00,30,R3,39.79,14.07,1.47,0.0,robot_started_task,100.0,1.0,day
2025-01-31 15:56:00,30,R3,34.79,10.53,1.42,0.0,low_battery_warning,100.0,1.0,day
2025-01-31 15:58:00,30,R3,39.82,15.03,1.19,0.0,charging_completed,100.0,1.0,day
2025-01-31 06:00:00,30,R4,34.69,10.27,0.0,98.0,low_battery_warning,28.0,2.2,day
2025-01-31 06:02:00,30,R4,15.72,9.96,0.0,96.0,path_blocked,28.0,2.2,day
2025-01-31 06:04:00,30,R4,14.37,9.1,0.0,94.1,deadlock_detected,28.0,2.2,day
2025-01-31 06:06:00,30,R4,14.98,9.41,0.0,92.4,deadlock_detected,28.0,2.2,day
2025-01-31 06:08:00,30,R4,25.2,10.32,0.0,90.8,path_blocked,28.0,2.2,day
2025-01-31 06:10:00,30,R4,35.49,9.15,0.0,89.2,path_blocked,28.0,2.2,day
2025-01-31 06:12:00,30,R4,25.2,9.67,0.0,87.2,path_blocked,28.0,2.2,day
2025-01-31 06:14:00,30,R4,25.21,9.78,0.0,85.3,low_battery_warning,28.0,2.2,day
2025-01-31 06:16:00,30,R4,25.64,9.55,0.0,83.4,path_blocked,28.0,2.2,day
2025-01-31 06:18:00,30,R4,35.34,9.35,0.0,81.2,path_blocked,28.0,2.2,day
2025-01-31 06:20:00,30,R4,24.44,10.26,0.0,79.2,path_blocked,28.0,2.2,day
2025-01-31 06:22:00,30,R4,34.97,9.47,0.0,76.9,deadlock_detected,28.0,2.2,day
2025-01-31 06:24:00,30,R4,25.29,10.27,0.0,74.7,path_blocked,28.0,2.2,day
2025-01-31 06:26:00,30,R4,24.9,10.63,0.0,72.8,path_blocked,28.0,2.2,day
2025-01-31 06:28:00,30,R4,24.84,9.96,0.0,70.7,low_battery_warning,28.0,2.2,day
2025-01-31 06:30:00,30,R4,25.71,9.09,0.0,69.1,path_blocked,28.0,2.2,day
2025-01-31 06:32:00,30,R4,34.66,10.17,0.0,66.9,deadlock_detected,28.0,2.2,day
2025-01-31 06:34:00,30,R4,14.47,9.25,0.0,64.9,deadlock_detected,28.0,2.2,day
2025-01-31 06:36:00,30,R4,34.68,10.32,0.0,62.8,deadlock_detected,28.0,2.2,day
2025-01-31 06:38:00,30,R4,15.0,10.68,0.0,60.8,deadlock_detected,28.0,2.2,day
2025-01-31 06:40:00,30,R4,34.93,9.2,0.0,58.7,deadlock_detected,28.0,2.2,day
2025-01-31 06:42:00,30,R4,15.9,10.26,0.0,56.7,deadlock_detected,28.0,2.2,day
2025-01-31 06:44:00,30,R4,25.74,10.36,0.0,54.6,low_battery_warning,28.0,2.2,day
2025-01-31 06:46:00,30,R4,35.2,11.33,0.0,52.7,deadlock_detected,28.0,2.2,day
2025-01-31 06:48:00,30,R4,15.46,9.89,0.0,51.0,deadlock_detected,28.0,2.2,day
2025-01-31 06:50:00,30,R4,36.04,9.87,0.0,48.8,deadlock_detected,28.0,2.2,day
2025-01-31 06:52:00,30,R4,24.79,10.25,0.0,46.8,path_blocked,28.0,2.2,day
2025-01-31 06:54:00,30,R4,24.95,10.38,0.0,45.1,path_blocked,28.0,2.2,day
2025-01-31 06:56:00,30,R4,14.16,10.42,0.0,43.3,deadlock_detected,28.0,2.2,day
2025-01-31 06:58:00,30,R4,35.59,10.02,0.0,41.7,path_blocked,28.0,2.2,day
2025-01-31 07:00:00,30,R4,35.93,10.23,0.0,39.9,path_blocked,28.0,2.2,day
2025-01-31 07:02:00,30,R4,14.14,10.17,0.0,37.7,path_blocked,28.0,2.2,day
2025-01-31 07:04:00,30,R4,24.53,10.33,0.0,36.0,path_blocked,28.0,2.2,day
2025-01-31 07:06:00,30,R4,15.43,9.76,0.0,34.2,path_blocked,28.0,2.2,day
2025-01-31 07:08:00,30,R4,25.6,10.0,0.0,32.2,deadlock_detected,28.0,2.2,day
2025-01-31 07:10:00,30,R4,34.44,8.99,0.0,30.1,deadlock_detected,28.0,2.2,day
2025-01-31 07:12:00,30,R4,14.76,10.12,0.0,28.1,path_blocked,28.0,2.2,day
2025-01-31 07:14:00,30,R4,24.92,9.94,0.0,26.0,deadlock_detected,28.0,2.2,day
2025-01-31 07:16:00,30,R4,24.56,10.13,0.0,24.0,path_blocked,28.0,2.2,day
2025-01-31 07:18:00,30,R4,24.44,10.31,0.0,22.6,path_blocked,28.0,2.2,day
2025-01-31 07:20:00,30,R4,34.81,10.51,0.0,20.8,deadlock_detected,28.0,2.2,day
2025-01-31 07:22:00,30,R4,15.81,11.09,0.0,18.9,low_battery_warning,28.0,2.2,day
2025-01-31 07:24:00,30,R4,25.8,9.88,0.0,16.9,path_blocked,28.0,2.2,day
2025-01-31 07:26:00,30,R4,14.81,9.59,0.0,15.4,deadlock_detected,28.0,2.2,day
2025-01-31 07:28:00,30,R4,25.2,10.02,0.0,13.4,low_battery_warning,28.0,2.2,day
2025-01-31 07:30:00,30,R4,15.75,10.59,0.0,11.4,low_battery_warning,28.0,2.2,day
2025-01-31 07:32:00,30,R4,15.14,9.63,0.0,9.8,path_blocked,28.0,2.2,day
2025-01-31 07:34:00,30,R4,35.41,10.55,0.0,7.7,path_blocked,28.0,2.2,day
2025-01-31 07:36:00,30,R4,25.51,9.83,0.0,5.6,deadlock_detected,28.0,2.2,day
2025-01-31 07:38:00,30,R4,24.45,10.35,0.0,3.5,deadlock_detected,28.0,2.2,day
2025-01-31 07:40:00,30,R4,24.71,9.49,0.0,1.5,low_battery_warning,28.0,2.2,day
2025-01-31 07:42:00,30,R4,34.35,8.78,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 07:44:00,30,R4,35.03,9.97,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 07:46:00,30,R4,25.13,9.85,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 07:48:00,30,R4,25.82,9.81,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 07:50:00,30,R4,14.23,10.41,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 07:52:00,30,R4,24.19,9.39,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 07:54:00,30,R4,35.54,9.23,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 07:56:00,30,R4,24.9,9.73,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 07:58:00,30,R4,34.62,10.35,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:00:00,30,R4,25.12,10.39,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:02:00,30,R4,34.26,9.28,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:04:00,30,R4,35.18,10.68,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:06:00,30,R4,34.29,9.85,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:08:00,30,R4,25.53,9.48,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:10:00,30,R4,24.95,10.23,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:12:00,30,R4,34.45,9.17,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:14:00,30,R4,15.15,9.81,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:16:00,30,R4,25.41,10.29,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:18:00,30,R4,35.19,10.01,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:20:00,30,R4,15.28,9.61,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:22:00,30,R4,25.59,9.43,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:24:00,30,R4,35.66,9.18,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:26:00,30,R4,35.15,10.39,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:28:00,30,R4,25.12,9.14,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:30:00,30,R4,14.9,11.39,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:32:00,30,R4,35.19,9.29,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:34:00,30,R4,15.4,10.16,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:36:00,30,R4,25.04,9.76,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:38:00,30,R4,24.88,10.02,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:40:00,30,R4,34.66,9.59,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:42:00,30,R4,35.14,8.96,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:44:00,30,R4,15.14,9.97,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 08:46:00,30,R4,35.31,10.29,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:48:00,30,R4,25.7,9.41,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 08:50:00,30,R4,14.37,10.08,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:52:00,30,R4,34.72,11.28,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:54:00,30,R4,24.86,10.29,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:56:00,30,R4,15.09,9.27,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 08:58:00,30,R4,35.26,10.3,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 09:00:00,30,R4,33.87,9.58,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:02:00,30,R4,34.95,10.06,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:04:00,30,R4,34.82,9.58,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:06:00,30,R4,24.52,9.65,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:08:00,30,R4,24.78,10.08,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:10:00,30,R4,25.27,9.72,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:12:00,30,R4,35.3,9.72,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:14:00,30,R4,36.14,8.96,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:16:00,30,R4,15.49,9.74,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:18:00,30,R4,35.69,10.05,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:20:00,30,R4,24.68,9.4,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:22:00,30,R4,14.49,9.99,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:24:00,30,R4,25.28,9.62,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:26:00,30,R4,24.61,9.25,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:28:00,30,R4,14.24,10.18,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:30:00,30,R4,25.5,10.79,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:32:00,30,R4,34.94,9.53,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 09:34:00,30,R4,33.96,9.66,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:36:00,30,R4,14.51,11.19,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 09:38:00,30,R4,36.23,9.69,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:40:00,30,R4,24.66,10.31,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:42:00,30,R4,13.88,10.51,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:44:00,30,R4,24.28,10.44,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:46:00,30,R4,24.04,9.49,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:48:00,30,R4,34.29,9.03,0.0,0.0,low_battery_warning,28.0,2.2,day
2025-01-31 09:50:00,30,R4,24.74,9.98,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:52:00,30,R4,14.7,8.75,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:54:00,30,R4,35.35,9.34,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 09:56:00,30,R4,25.29,10.29,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 09:58:00,30,R4,24.56,10.13,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:00:00,30,R4,14.31,9.96,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:02:00,30,R4,24.78,9.67,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:04:00,30,R4,14.46,10.21,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:06:00,30,R4,15.06,10.76,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:08:00,30,R4,25.25,9.96,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:10:00,30,R4,15.47,10.44,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:12:00,30,R4,24.92,9.65,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:14:00,30,R4,14.36,10.65,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:16:00,30,R4,14.89,10.75,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:18:00,30,R4,14.4,10.25,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:20:00,30,R4,35.11,11.13,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:22:00,30,R4,25.44,9.65,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:24:00,30,R4,15.6,9.85,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:26:00,30,R4,34.67,10.65,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:28:00,30,R4,25.79,10.7,0.0,0.0,deadlock_detected,28.0,2.2,day
2025-01-31 10:30:00,30,R4,15.1,10.62,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:32:00,30,R4,24.48,8.91,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:34:00,30,R4,14.81,10.28,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:36:00,30,R4,34.99,10.31,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:38:00,30,R4,25.51,10.89,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:40:00,30,R4,24.73,10.52,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:42:00,30,R4,25.84,10.37,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:44:00,30,R4,35.26,10.06,0.0,0.0,path_blocked,28.0,2.2,day
2025-01-31 10:46:00,30,R4,15.35,9.31,0.0,0.0,deadlock_detected,28.0,2.2,day
